Time,Latitude,Longitude,DL EARFCN,Operator,Serving Cell RSRP (dBm),Serving Cell RSRQ (dB),Serving RSSI (dBm)
10/6/2025 13:26:27.000,33.2934967224617,44.4417142064176,,Asia Cell,-88.0,-11.8,-54.3
10/6/2025 13:26:29.000,33.2934975885416,44.4417186197916,,Asia Cell,-82.2,-12.4,-49.4
10/6/2025 13:26:31.000,33.2934875058333,44.4417263258334,,Asia Cell,-83.0,-11.5,-50.0
10/6/2025 13:26:33.000,33.2934615940386,44.4417464760706,,Asia Cell,-78.2,-10.7,-47.4
10/6/2025 13:26:35.000,33.2933905039348,44.44176753457,,Asia Cell,-81.9,-11.2,-49.9
10/6/2025 13:26:37.000,33.2933072052755,44.4417899495756,,Asia Cell,-86.0,-11.6,-54.4
10/6/2025 13:26:39.000,33.293224881376,44.441786836892,,Asia Cell,-87.4,-12.2,-55.1
10/6/2025 13:26:41.000,33.2931480988562,44.4417903453159,,Asia Cell,-87.7,-12.3,-56.2
10/6/2025 13:26:43.000,33.2930847046413,44.4418034493671,,Asia Cell,-94.4,-12.5,-62.4
10/6/2025 13:26:45.000,33.293053997479,44.4417945018908,,Asia Cell,-98.1,-16.2,-62.6
10/6/2025 13:26:47.000,33.2930486807162,44.4417985623967,,Asia Cell,-99.6,-15.4,-65.0
10/6/2025 13:26:49.000,33.2930510474108,44.4417960718451,,Asia Cell,-99.1,-15.8,-64.9
10/6/2025 13:26:51.000,33.2930510116279,44.4417937810077,,Asia Cell,-100.2,-16.2,-63.6
10/6/2025 13:26:53.000,33.2930500555555,44.4418084444444,,Asia Cell,-96.3,-15.3,-61.2
10/6/2025 13:26:55.000,33.2930488627865,44.4418205061103,,Asia Cell,-98.9,-15.2,-64.0
10/6/2025 13:26:57.000,33.2930472859436,44.4418278271668,,Asia Cell,-98.4,-15.8,-62.7
10/6/2025 13:26:59.000,33.2930457091007,44.4418351482233,,Asia Cell,-97.8,-15.5,-62.5
10/6/2025 13:27:01.000,33.2930448018394,44.4418393827062,,Asia Cell,-97.8,-16.1,-61.5
10/6/2025 13:27:03.000,33.2930442457003,44.44184199862,,Asia Cell,-97.1,-15.7,-61.3
10/6/2025 13:27:05.000,33.2930436895611,44.4418446145338,,Asia Cell,-98.8,-16.7,-61.3
10/6/2025 13:27:07.000,33.2930431334219,44.4418472304476,,Asia Cell,-99.6,-16.1,-63.6
10/6/2025 13:27:09.000,33.2930425772828,44.4418498463614,,Asia Cell,-98.8,-16.4,-61.9
10/6/2025 13:27:11.000,33.2930420211436,44.4418524622752,,Asia Cell,-98.4,-14.9,-64.5
10/6/2025 13:27:13.000,33.2930414650045,44.441855078189,,Asia Cell,-100.4,-14.9,-64.2
10/6/2025 13:27:15.000,33.2930409088653,44.4418576941028,,Asia Cell,-99.1,-15.3,-65.1
10/6/2025 13:27:17.000,33.2930265418843,44.4418654658398,,Asia Cell,-93.4,-13.9,-59.3
10/6/2025 13:27:19.000,33.2929959325889,44.4418725463193,,Asia Cell,-93.7,-19.0,-55.6
10/6/2025 13:27:21.000,33.2929757213114,44.4418742295082,,Asia Cell,-92.5,-20.9,-51.6
10/6/2025 13:27:23.000,33.2929587182054,44.4418771440489,,Asia Cell,-92.4,-19.2,-53.2
10/6/2025 13:27:25.000,33.2929327841646,44.4418775,,Asia Cell,-90.0,-15.5,-52.6
10/6/2025 13:27:27.000,33.2929037005445,44.4418837283727,,Asia Cell,-84.7,-15.8,-48.9
10/6/2025 13:27:29.000,33.292870633385,44.4419026976265,,Asia Cell,-88.6,-14.8,-50.6
10/6/2025 13:27:31.000,33.292852602138,44.4419240842566,,Asia Cell,-86.8,-16.7,-50.3
10/6/2025 13:27:33.000,33.2928408563037,44.4419490808685,,Asia Cell,-85.0,-15.5,-48.8
10/6/2025 13:27:35.000,33.2928297892004,44.4419786573209,,Asia Cell,-86.3,-17.1,-48.5
10/6/2025 13:27:37.000,33.2928182669948,44.4420076216597,,Asia Cell,-86.5,-17.5,-48.6
10/6/2025 13:27:39.000,33.292808289606,44.4420411285275,,Asia Cell,-86.2,-17.7,-47.8
10/6/2025 13:27:41.000,33.2928017314815,44.4420661005291,,Asia Cell,-88.0,-19.3,-49.3
10/6/2025 13:27:43.000,33.292795497578,44.4420827134423,,Asia Cell,-83.9,-15.5,-48.3
10/6/2025 13:27:45.000,33.2927918327377,44.4421015976772,,Asia Cell,-79.8,-12.9,-46.9
10/6/2025 13:27:47.000,33.292784284113,44.4421396539961,,Asia Cell,-76.9,-11.9,-47.0
10/6/2025 13:27:49.000,33.292778602846,44.4421911308754,,Asia Cell,-77.4,-15.1,-42.0
10/6/2025 13:27:51.000,33.2927644523809,44.4422495952381,,Asia Cell,-77.2,-14.3,-44.6
10/6/2025 13:27:53.000,33.29274962,44.4423087791666,,Asia Cell,-75.3,-11.1,-45.2
10/6/2025 13:27:55.000,33.2927336849207,44.4423726732804,,Asia Cell,-76.5,-11.4,-47.6
10/6/2025 13:27:57.000,33.2927179358108,44.4424510731982,,Asia Cell,-74.4,-10.8,-44.2
10/6/2025 13:27:59.000,33.2927079179146,44.4425388585691,,Asia Cell,-75.5,-11.2,-44.3
10/6/2025 13:28:01.000,33.2927024657152,44.4426329051837,,Asia Cell,-77.0,-10.4,-45.5
10/6/2025 13:28:03.000,33.2926864276808,44.4427384044057,,Asia Cell,-78.0,-13.1,-44.0
10/6/2025 13:28:05.000,33.2926699548209,44.4428382752066,,Asia Cell,-74.1,-13.0,-40.6
10/6/2025 13:28:07.000,33.2926642225042,44.4429216539763,,Asia Cell,-76.4,-11.3,-45.3
10/6/2025 13:28:09.000,33.2926549870371,44.4430013115226,,Asia Cell,-74.6,-9.5,-45.0
10/6/2025 13:28:11.000,33.2926516241007,44.4430458570743,,Asia Cell,-73.9,-11.0,-44.3
10/6/2025 13:28:13.000,33.2926478097139,44.443073658849,,Asia Cell,-75.5,-10.1,-42.2
10/6/2025 13:28:15.000,33.2926407075564,44.4431034826628,,Asia Cell,-72.3,-10.7,-41.6
10/6/2025 13:28:17.000,33.292627753849,44.4431477724912,,Asia Cell,-74.4,-11.1,-43.3
10/6/2025 13:28:19.000,33.292617917704,44.4432002067773,,Asia Cell,-77.4,-11.6,-45.3
10/6/2025 13:28:21.000,33.2926091505848,44.4432581366959,,Asia Cell,-75.7,-11.0,-44.2
10/6/2025 13:28:23.000,33.2926093005464,44.4433232360656,,Asia Cell,-73.9,-9.9,-44.1
10/6/2025 13:28:25.000,33.2926005388633,44.4433740029186,,Asia Cell,-75.9,-11.7,-47.8
10/6/2025 13:28:27.000,33.2925945469118,44.4434201624234,,Asia Cell,-77.9,-10.5,-49.9
10/6/2025 13:28:29.000,33.292586287234,44.4434819908219,,Asia Cell,-70.7,-10.9,-38.9
10/6/2025 13:28:31.000,33.2925867390824,44.4435687252626,,Asia Cell,-71.2,-11.4,-38.1
10/6/2025 13:28:33.000,33.292567528169,44.4436649499218,,Asia Cell,-76.4,-10.1,-40.4
10/6/2025 13:28:35.000,33.2925097665581,44.4437519674267,,Asia Cell,-70.0,-9.3,-40.7
10/6/2025 13:28:37.000,33.2924891029909,44.4438338224795,,Asia Cell,-72.2,-10.1,-40.5
10/6/2025 13:28:39.000,33.2924834484241,44.4439163075453,,Asia Cell,-75.0,-11.3,-44.1
10/6/2025 13:28:41.000,33.2924747971813,44.4439903927696,,Asia Cell,-69.6,-11.1,-41.9
10/6/2025 13:28:43.000,33.2924584148757,44.4440519471133,,Asia Cell,-70.4,-11.8,-37.4
10/6/2025 13:28:45.000,33.292448906016,44.4440937625871,,Asia Cell,-70.6,-9.9,-41.6
10/6/2025 13:28:47.000,33.2924438486988,44.4441291835548,,Asia Cell,-68.8,-9.4,-39.1
10/6/2025 13:28:49.000,33.2924485552326,44.4441686540698,,Asia Cell,-70.1,-9.5,-40.0
10/6/2025 13:28:51.000,33.2924473333333,44.4442058236473,,Asia Cell,-67.4,-9.6,-37.9
10/6/2025 13:28:53.000,33.2924475666667,44.4442373,,Asia Cell,-68.1,-10.1,-37.6
10/6/2025 13:28:55.000,33.29244864,44.4442682653333,,Asia Cell,-67.6,-10.4,-37.0
10/6/2025 13:28:57.000,33.2924464674797,44.4443044186992,,Asia Cell,-71.3,-10.7,-38.4
10/6/2025 13:28:59.000,33.2924463943324,44.4443389169068,,Asia Cell,-72.5,-11.5,-45.3
10/6/2025 13:29:01.000,33.292444,44.4443784445387,,Asia Cell,-73.5,-10.8,-43.3
10/6/2025 13:29:03.000,33.2924468708299,44.4444103110008,,Asia Cell,-71.5,-10.0,-41.8
10/6/2025 13:29:05.000,33.2924463193816,44.444453888009,,Asia Cell,-71.1,-14.5,-33.9
10/6/2025 13:29:07.000,33.2924426823505,44.4445036116688,,Asia Cell,-70.8,-12.2,-36.8
10/6/2025 13:29:09.000,33.2924294862397,44.4445648238169,,Asia Cell,-71.6,-12.6,-38.6
10/6/2025 13:29:11.000,33.2924141285757,44.4446381203703,,Asia Cell,-70.9,-12.2,-39.0
10/6/2025 13:29:13.000,33.292390039446,44.4447307129629,,Asia Cell,-72.3,-12.0,-40.3
10/6/2025 13:29:15.000,33.2923555121816,44.4448165365449,,Asia Cell,-76.9,-13.3,-46.8
10/6/2025 13:29:17.000,33.2923285744605,44.4448788641487,,Asia Cell,-80.4,-9.4,-50.9
10/6/2025 13:29:19.000,33.2923059687243,44.4449351699589,,Asia Cell,-79.2,-10.9,-47.5
10/6/2025 13:29:21.000,33.2922822376238,44.4450013393839,,Asia Cell,-76.0,-12.9,-43.0
10/6/2025 13:29:23.000,33.292246522452,44.4450884191354,,Asia Cell,-74.2,-14.5,-38.8
10/6/2025 13:29:25.000,33.2922170432309,44.4451756379408,,Asia Cell,-76.4,-13.9,-39.9
10/6/2025 13:29:27.000,33.2921960405742,44.4452459619226,,Asia Cell,-74.9,-13.2,-40.4
10/6/2025 13:29:29.000,33.2921765061521,44.4452954793065,,Asia Cell,-76.7,-16.1,-39.3
10/6/2025 13:29:31.000,33.2921547642948,44.4453433335451,,Asia Cell,-73.3,-12.9,-40.2
10/6/2025 13:29:33.000,33.2921328711485,44.4454050854342,,Asia Cell,-68.3,-10.6,-37.5
10/6/2025 13:29:35.000,33.2921013363889,44.4454848988889,,Asia Cell,-75.3,-15.0,-39.8
10/6/2025 13:29:37.000,33.2920586707624,44.4455815693132,,Asia Cell,-81.4,-16.8,-43.8
10/6/2025 13:29:39.000,33.292010412151,44.4457187430213,,Asia Cell,-80.8,-15.3,-43.0
10/6/2025 13:29:41.000,33.2919473224401,44.4458930337691,,Asia Cell,-75.5,-11.5,-43.5
10/6/2025 13:29:43.000,33.2918751633837,44.4460835702493,,Asia Cell,-79.5,-12.5,-44.5
10/6/2025 13:29:45.000,33.2917742518009,44.4463140795882,,Asia Cell,-73.6,-10.4,-43.7
10/6/2025 13:29:47.000,33.291673340218,44.4465445889271,,Asia Cell,-71.7,-10.1,-40.8
10/6/2025 13:29:49.000,33.2915661462649,44.446825586629,,Asia Cell,-71.8,-10.3,-41.3
10/6/2025 13:29:51.000,33.2914212742719,44.4471358462783,,Asia Cell,-71.3,-10.0,-40.0
10/6/2025 13:29:53.000,33.2912782622951,44.4474197540983,,Asia Cell,-74.3,-11.0,-41.0
10/6/2025 13:29:55.000,33.291119661395,44.4476163990267,,Asia Cell,-80.7,-14.9,-44.2
10/6/2025 13:29:57.000,33.2909865401554,44.4477654900691,,Asia Cell,-90.9,-19.7,-51.0
10/6/2025 13:29:59.000,33.2909077315027,44.4478865594965,,Asia Cell,-85.0,-16.2,-46.7
10/6/2025 13:30:01.000,33.2908865687919,44.448006401566,,Asia Cell,-70.9,-11.2,-40.4
10/6/2025 13:30:03.000,33.2909302351336,44.4481238998909,,Asia Cell,-72.9,-15.3,-35.0
10/6/2025 13:30:05.000,33.291029236356,44.4482370839631,,Asia Cell,-71.7,-11.7,-40.4
10/6/2025 13:30:07.000,33.2911449410569,44.4483771463415,,Asia Cell,-85.0,-12.0,-53.2
10/6/2025 13:30:09.000,33.2912543666667,44.4485407866667,,Asia Cell,-74.2,-12.6,-38.6
10/6/2025 13:30:11.000,33.2913673927393,44.4487052813532,,Asia Cell,-76.1,-15.0,-39.3
10/6/2025 13:30:13.000,33.2914623164191,44.4488436468647,,Asia Cell,-73.5,-12.1,-39.7
10/6/2025 13:30:15.000,33.2915467058824,44.4489671764706,,Asia Cell,-76.0,-14.2,-40.8
10/6/2025 13:30:17.000,33.2916078018018,44.4490631081081,,Asia Cell,-71.2,-16.1,-34.9
10/6/2025 13:30:19.000,33.2916595143502,44.4491269159492,,Asia Cell,-74.8,-9.4,-38.4
10/6/2025 13:30:21.000,33.291689613882,44.449167024522,,Asia Cell,-81.4,-9.2,-50.0
10/6/2025 13:30:23.000,33.2917241492347,44.4492113558673,,Asia Cell,-79.9,-9.8,-50.2
10/6/2025 13:30:25.000,33.2917820549958,44.449276450042,,Asia Cell,-81.6,-9.4,-52.2
10/6/2025 13:30:27.000,33.2918585111642,44.4493685007975,,Asia Cell,-77.8,-8.5,-49.5
10/6/2025 13:30:29.000,33.2919448142741,44.4494794987835,,Asia Cell,-80.3,-9.2,-49.9
10/6/2025 13:30:31.000,33.2920286146572,44.4495914314421,,Asia Cell,-78.2,-9.2,-50.2
10/6/2025 13:30:33.000,33.2921167867647,44.4497130171568,,Asia Cell,-79.6,-9.5,-50.1
10/6/2025 13:30:35.000,33.2922134824121,44.4498627855946,,Asia Cell,-76.3,-9.1,-47.8
10/6/2025 13:30:37.000,33.2923311047401,44.4500364732416,,Asia Cell,-76.4,-9.8,-45.9
10/6/2025 13:30:39.000,33.2924547613065,44.4502066499162,,Asia Cell,-75.5,-8.9,-46.5
10/6/2025 13:30:41.000,33.2925819308943,44.450389501626,,Asia Cell,-72.5,-9.1,-43.9
10/6/2025 13:30:43.000,33.2927083411581,44.4505763763693,,Asia Cell,-70.0,-9.1,-41.4
10/6/2025 13:30:45.000,33.2928506515151,44.4507696363636,,Asia Cell,-75.4,-10.8,-42.2
10/6/2025 13:30:47.000,33.29300342555,44.4509658451777,,Asia Cell,-71.2,-9.9,-43.2
10/6/2025 13:30:49.000,33.2931759378109,44.4511847761194,,Asia Cell,-69.4,-10.0,-39.5
10/6/2025 13:30:51.000,33.29334332,44.45139051,,Asia Cell,-76.5,-11.4,-45.1
10/6/2025 13:30:53.000,33.2934910033333,44.4515898558333,,Asia Cell,-78.8,-12.7,-44.9
10/6/2025 13:30:55.000,33.2936320563726,44.4517828125,,Asia Cell,-75.7,-9.8,-46.0
10/6/2025 13:30:57.000,33.2937630957265,44.4519656538462,,Asia Cell,-73.8,-10.1,-43.6
10/6/2025 13:30:59.000,33.2938747348112,44.452125591954,,Asia Cell,-69.2,-8.9,-41.1
10/6/2025 13:31:01.000,33.2939642632014,44.4522596819307,,Asia Cell,-69.3,-11.8,-38.4
10/6/2025 13:31:03.000,33.2940231150062,44.4523430352091,,Asia Cell,-67.9,-12.0,-35.5
10/6/2025 13:31:05.000,33.2940310260454,44.4523697410609,,Asia Cell,-67.8,-11.3,-34.8
10/6/2025 13:31:07.000,33.2940325109586,44.4523774032134,,Asia Cell,-66.4,-13.4,-32.4
10/6/2025 13:31:09.000,33.2940339958719,44.4523850653659,,Asia Cell,-65.9,-10.3,-35.2
10/6/2025 13:31:11.000,33.294034875528,44.4523947480507,,Asia Cell,-68.4,-12.3,-33.7
10/6/2025 13:31:13.000,33.294035444079,44.4524054692983,,Asia Cell,-73.9,-12.6,-40.5
10/6/2025 13:31:15.000,33.2940439889724,44.4524349192983,,Asia Cell,-68.2,-12.6,-35.9
10/6/2025 13:31:17.000,33.294082407173,44.4524918665612,,Asia Cell,-67.9,-11.7,-36.2
10/6/2025 13:31:19.000,33.2941277775965,44.4525623132137,,Asia Cell,-69.1,-12.2,-36.3
10/6/2025 13:31:21.000,33.2941505387534,44.4526417195122,,Asia Cell,-70.6,-11.8,-39.6
10/6/2025 13:31:23.000,33.2941384777035,44.4527125585284,,Asia Cell,-70.7,-13.1,-38.6
10/6/2025 13:31:25.000,33.2940831511628,44.4527868527132,,Asia Cell,-74.8,-13.5,-47.2
10/6/2025 13:31:27.000,33.2939976274509,44.4528835163399,,Asia Cell,-76.6,-17.1,-37.9
10/6/2025 13:31:29.000,33.2938827320261,44.4530174003268,,Asia Cell,-74.3,-15.3,-38.4
10/6/2025 13:31:31.000,33.2937449487179,44.4531674948718,,Asia Cell,-74.1,-16.1,-37.9
10/6/2025 13:31:33.000,33.2936316942356,44.4532785952381,,Asia Cell,-69.0,-13.5,-35.3
10/6/2025 13:31:35.000,33.2935586107287,44.4533481133104,,Asia Cell,-69.3,-12.9,-36.0
10/6/2025 13:31:37.000,33.2935059677554,44.4533891557789,,Asia Cell,-64.8,-13.5,-31.2
10/6/2025 13:31:39.000,33.2934646002913,44.4534152039118,,Asia Cell,-59.6,-12.6,-26.9
10/6/2025 13:31:41.000,33.2934512836038,44.4534268560133,,Asia Cell,-60.2,-13.7,-26.3
10/6/2025 13:31:43.000,33.2934250666667,44.4534496,,Asia Cell,-59.9,-14.5,-25.1
10/6/2025 13:31:45.000,33.2933803409994,44.4534918458262,,Asia Cell,-57.5,-13.8,-23.7
10/6/2025 13:31:47.000,33.2933167722584,44.4535572470141,,Asia Cell,-55.7,-16.9,-18.2
10/6/2025 13:31:49.000,33.2932671265349,44.4536265697814,,Asia Cell,-60.2,-13.4,-22.8
10/6/2025 13:31:51.000,33.2932269947589,44.453696351153,,Asia Cell,-64.0,-14.3,-29.7
10/6/2025 13:31:53.000,33.2931868629829,44.4537661325247,,Asia Cell,-66.3,-15.6,-30.4
10/6/2025 13:31:55.000,33.293196003876,44.4538703145072,,Asia Cell,-71.5,-14.1,-37.5
10/6/2025 13:31:57.000,33.2932076465629,44.4539510551232,,Asia Cell,-68.2,-12.0,-35.2
10/6/2025 13:31:59.000,33.293208767036,44.4539852599261,,Asia Cell,-69.5,-12.9,-34.8
10/6/2025 13:32:01.000,33.2932214282188,44.4540130653634,,Asia Cell,-71.1,-13.3,-39.2
10/6/2025 13:32:03.000,33.2932599921875,44.4540752174479,,Asia Cell,-71.6,-14.7,-39.4
10/6/2025 13:32:05.000,33.2933349069149,44.4541716143617,,Asia Cell,-79.9,-13.6,-39.7
10/6/2025 13:32:07.000,33.2934321108313,44.4543060835433,,Asia Cell,-74.8,-13.7,-41.3
10/6/2025 13:32:09.000,33.2935628531532,44.4544764747748,,Asia Cell,-79.6,-18.9,-41.5
10/6/2025 13:32:11.000,33.2936871488096,44.4546556071429,,Asia Cell,-82.2,-16.0,-46.1
10/6/2025 13:32:13.000,33.2938184339934,44.4548462145215,,Asia Cell,-84.5,-16.1,-47.7
10/6/2025 13:32:15.000,33.2939642263682,44.4550465820895,,Asia Cell,-84.1,-14.6,-47.9
10/6/2025 13:32:17.000,33.2941276904762,44.4552696071429,,Asia Cell,-89.4,-19.8,-49.0
10/6/2025 13:32:19.000,33.2942978608415,44.4555076472492,,Asia Cell,-85.5,-18.6,-46.5
10/6/2025 13:32:21.000,33.294470805,44.4557497933333,,Asia Cell,-77.7,-14.8,-41.5
10/6/2025 13:32:23.000,33.2946375736842,44.4559591093567,,Asia Cell,-78.7,-15.3,-39.8
10/6/2025 13:32:25.000,33.2948135753425,44.4561705182649,,Asia Cell,-84.5,-14.9,-45.5
10/6/2025 13:32:27.000,33.2949367996675,44.4563156965918,,Asia Cell,-84.2,-18.2,-44.4
10/6/2025 13:32:29.000,33.2950011866667,44.45638578,,Asia Cell,-74.9,-14.5,-40.6
10/6/2025 13:32:31.000,33.2950572026952,44.456441710671,,Asia Cell,-76.1,-13.9,-41.9
10/6/2025 13:32:33.000,33.2951214957698,44.4565049052454,,Asia Cell,-84.9,-19.0,-43.6
10/6/2025 13:32:35.000,33.2951991919721,44.4565946893542,,Asia Cell,-91.1,-20.8,-48.1
10/6/2025 13:32:37.000,33.2952848752053,44.4566982323481,,Asia Cell,-82.3,-13.6,-45.1
10/6/2025 13:32:39.000,33.2953627700502,44.456802679198,,Asia Cell,-88.9,-17.3,-50.0
10/6/2025 13:32:41.000,33.2954271680625,44.456897453378,,Asia Cell,-87.6,-15.2,-52.4
10/6/2025 13:32:43.000,33.2955014675768,44.4570045017065,,Asia Cell,-89.4,-15.2,-52.8
10/6/2025 13:32:45.000,33.2955792085455,44.4571196411998,,Asia Cell,-93.3,-15.2,-57.1
10/6/2025 13:32:47.000,33.295648430727,44.4572194012346,,Asia Cell,-90.4,-15.3,-54.0
10/6/2025 13:32:49.000,33.2957218262351,44.4573233997728,,Asia Cell,-82.9,-10.8,-53.5
10/6/2025 13:32:51.000,33.2957940781609,44.4574271517241,,Asia Cell,-90.2,-13.5,-54.2
10/6/2025 13:32:53.000,33.2958649266667,44.4575320053333,,Asia Cell,-89.8,-16.1,-52.3
10/6/2025 13:32:55.000,33.2959326311787,44.4576256875792,,Asia Cell,-85.5,-13.1,-52.4
10/6/2025 13:32:57.000,33.2959946769961,44.4577087537688,,Asia Cell,-90.2,-14.8,-51.5
10/6/2025 13:32:59.000,33.2960607029221,44.4577994364177,,Asia Cell,-87.0,-12.3,-52.7
10/6/2025 13:33:01.000,33.2961425162393,44.4579204256411,,Asia Cell,-87.7,-11.7,-55.6
10/6/2025 13:33:03.000,33.2962347126437,44.4580843390804,,Asia Cell,-89.4,-13.3,-54.6
10/6/2025 13:33:05.000,33.2963383166667,44.4582955783334,,Asia Cell,-92.2,-14.6,-52.9
10/6/2025 13:33:07.000,33.2964281196283,44.4584399519938,,Asia Cell,-89.0,-14.1,-54.2
10/6/2025 13:33:09.000,33.2964844470813,44.4585423813421,,Asia Cell,-92.2,-14.4,-55.6
10/6/2025 13:33:11.000,33.2965366140056,44.4586214540616,,Asia Cell,-91.9,-14.1,-54.4
10/6/2025 13:33:13.000,33.2965914671533,44.4587045008111,,Asia Cell,-86.7,-10.7,-54.7
10/6/2025 13:33:15.000,33.2966526077441,44.4588029949495,,Asia Cell,-89.6,-14.7,-54.0
10/6/2025 13:33:17.000,33.2967174823045,44.4589019798354,,Asia Cell,-93.0,-16.9,-52.4
10/6/2025 13:33:19.000,33.2967838888889,44.4589977407408,,Asia Cell,-91.2,-13.3,-52.7
10/6/2025 13:33:21.000,33.296849075,44.459092675,,Asia Cell,-97.0,-21.5,-55.0
10/6/2025 13:33:23.000,33.2969192442323,44.4591956861575,,Asia Cell,-93.9,-17.8,-55.2
10/6/2025 13:33:25.000,33.2969966678952,44.459312466421,,Asia Cell,-93.3,-17.9,-55.2
10/6/2025 13:33:27.000,33.2970713444996,44.4594302998346,,Asia Cell,-93.6,-18.2,-55.1
10/6/2025 13:33:29.000,33.2971421691729,44.459541991228,,Asia Cell,-96.2,-17.5,-55.4
10/6/2025 13:33:31.000,33.297208576167,44.4596467747748,,Asia Cell,-95.7,-16.1,-56.2
10/6/2025 13:33:33.000,33.2972699618574,44.4597481890547,,Asia Cell,-94.7,-17.1,-56.8
10/6/2025 13:33:35.000,33.2973361129582,44.4598524599318,,Asia Cell,-97.7,-20.7,-55.1
10/6/2025 13:33:37.000,33.2973947741117,44.4599386615906,,Asia Cell,-94.6,-19.7,-54.6
10/6/2025 13:33:39.000,33.29744615113,44.4600044336159,,Asia Cell,-91.7,-15.0,-54.8
10/6/2025 13:33:41.000,33.2974925499791,44.4600658170222,,Asia Cell,-91.2,-15.8,-54.7
10/6/2025 13:33:43.000,33.2975210026239,44.4601027466472,,Asia Cell,-93.3,-18.3,-54.7
10/6/2025 13:33:45.000,33.297533119711,44.4601176607526,,Asia Cell,-93.4,-15.7,-55.3
10/6/2025 13:33:47.000,33.2975403436532,44.4601244877748,,Asia Cell,-90.9,-15.0,-54.0
10/6/2025 13:33:49.000,33.2975529707968,44.4601386147267,,Asia Cell,-87.9,-13.4,-53.5
10/6/2025 13:33:51.000,33.2975946114865,44.4601962105856,,Asia Cell,-92.0,-17.3,-54.8
10/6/2025 13:33:53.000,33.297648177957,44.4602745526882,,Asia Cell,-90.8,-16.5,-54.1
10/6/2025 13:33:55.000,33.2977032367836,44.4603569015025,,Asia Cell,-92.2,-17.2,-55.0
10/6/2025 13:33:57.000,33.297767722488,44.4604521052632,,Asia Cell,-88.0,-12.9,-54.4
10/6/2025 13:33:59.000,33.2978293182579,44.4605438534338,,Asia Cell,-89.6,-11.8,-60.1
10/6/2025 13:34:01.000,33.2978695596889,44.4606038896595,,Asia Cell,-90.6,-12.6,-60.4
10/6/2025 13:34:03.000,33.2979067179931,44.4606600991926,,Asia Cell,-88.5,-12.6,-55.7
10/6/2025 13:34:05.000,33.297949464986,44.460726105042,,Asia Cell,-89.9,-12.6,-57.7
10/6/2025 13:34:07.000,33.2979966274509,44.4607963235294,,Asia Cell,-86.7,-19.6,-55.0
10/6/2025 13:34:09.000,33.2980349194284,44.4608520030019,,Asia Cell,-85.7,-16.9,-48.8
10/6/2025 13:34:11.000,33.2980471028791,44.4608702002879,,Asia Cell,-88.3,-19.1,-47.8
10/6/2025 13:34:13.000,33.2980527330774,44.4608774299744,,Asia Cell,-83.7,-17.5,-46.1
10/6/2025 13:34:15.000,33.2980583632758,44.4608846596609,,Asia Cell,-84.8,-17.9,-45.1
10/6/2025 13:34:17.000,33.2980873075835,44.4609253392756,,Asia Cell,-83.5,-15.7,-45.7
10/6/2025 13:34:19.000,33.2981345214689,44.4609943327684,,Asia Cell,-85.7,-17.6,-46.3
10/6/2025 13:34:21.000,33.2981790142617,44.4610584354027,,Asia Cell,-95.3,-24.9,-46.6
10/6/2025 13:34:23.000,33.2982223208138,44.4611172026604,,Asia Cell,-84.4,-16.8,-45.6
10/6/2025 13:34:25.000,33.2982632415084,44.4611746427749,,Asia Cell,-87.3,-18.9,-48.4
10/6/2025 13:34:27.000,33.2983001108478,44.4612325526593,,Asia Cell,-85.4,-17.7,-46.2
10/6/2025 13:34:29.000,33.2983410792617,44.461291509772,,Asia Cell,-83.8,-18.8,-44.0
10/6/2025 13:34:31.000,33.2983881280316,44.4613559717992,,Asia Cell,-81.8,-17.3,-43.8
10/6/2025 13:34:33.000,33.298428281761,44.4614138396226,,Asia Cell,-83.5,-18.0,-44.3
10/6/2025 13:34:35.000,33.2984649954281,44.4614627360765,,Asia Cell,-82.4,-17.3,-44.4
